region,location,link,street_address,num_of_rooms,size,fee,final_price,percentage_change,price,sold_date
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-uppsala-kommun-sallargatan-4-5285959022378736968,Sållargatan 4,1,35.0,1613,2095000,            ±0 %          ,2095000,Såld3augusti2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-vaksalagatan-55-fast-pris-3964625865006247177,Vaksalagatan 55 - FAST PRIS!,1,21.0,2386,1150000,            ±0 %          ,1150000,Såld3augusti2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sysslomansgatan-20a-863085865299592467,Sysslomansgatan 20A,1,30.0,1519,1875000,            -1 %          ,1856435,Såld3augusti2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-vaksalagatan-55-199463196917848619,Vaksalagatan 55,1,25.0,2889,1195000,            ±0 %          ,1195000,Såld2augusti2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-murargatan-18c-7863279242180266480,Murargatan 18C,1,38.1,2440,1475000,            ±0 %          ,1475000,Såld2augusti2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-slottsgrand-2e-2749874823918213499,Slottsgränd 2E,2,44.9,2885,2695000,            ±0 %          ,2695000,Såld2augusti2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-5rum-centrum-uppsala-kommun-sysslomansgatan-11b-8814495740944930088,Sysslomansgatan 11B,5,157.0,2545,8110000,            +1 %          ,8029702,Såld2augusti2022
Uppsalakommun,Luthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-luthagen-uppsala-kommun-geijersgatan-40-a-8768093944360496478",Geijersgatan 40 A,2.5,64.0,4135,2495000,            ±0 %          ,2495000,Såld2augusti2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-luthagsesplanaden-9a-8250403727060002893,Luthagsesplanaden 9A,1,19.3,1233,1350000,            -3 %          ,1310679,Såld2augusti2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-7b-4170678602762582029,Göte Turessons väg 7B,1,35.0,2570,1545000,            +3 %          ,1500000,Såld2augusti2022
Uppsalakommun,Kvarngärdet,https://www.hemnet.se/salda/lagenhet-2rum-kvarngardet-uppsala-kommun-rabyvagen-66-3992367058244333118,Råbyvägen 66,2,38.0,2562,1545000,            -3 %          ,1500000,Såld2augusti2022
Uppsalakommun,Industristaden,"https://www.hemnet.se/salda/lagenhet-1,5rum-industristaden-kungsangen-uppsala-kommun-islandsgatan-10-2476769294933081311",Islandsgatan 10,1.5,39.0,2133,2100000,            +5 %          ,2000000,Såld2augusti2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-1rum-ultuna-uppsala-kommun-ekoxvagen-20-2443574104854949119,Ekoxvägen 20,1,35.0,2432,1550000,            -3 %          ,1504854,Såld2augusti2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-apelgatan-9-a-8198596013781090945,Apelgatan 9 A,1,26.5,1654,1450000,            -3 %          ,1407766,Såld1augusti2022
Uppsalakommun,Kåbo,https://www.hemnet.se/salda/lagenhet-1rum-kabo-uppsala-kommun-dag-hammarskjolds-vag-15c-6172079525044961455,Dag Hammarskjölds väg 15C,1,27.0,2315,1520000,,1407766,Såld1augusti2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-1rum-ultuna-uppsala-kommun-gote-turessons-vag-5a-4055124278767051388,Göte Turessons väg 5A,1,30.0,2398,1500000,            -6 %          ,1415094,Såld1augusti2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-leopoldsgatan-19-3693364984142995420,Leopoldsgatan 19,2,37.0,2255,1400000,            ±0 %          ,1400000,Såld31juli2022
Uppsalakommun,Höganäs,"https://www.hemnet.se/salda/lagenhet-1,5rum-hoganas-uppsala-kommun-vaderkvarnsgatan-11b-2693664947895317317",Väderkvarnsgatan 11B,1.5,44.0,2275,1895000,            -10 %          ,1722727,Såld31juli2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-svartbacksgatan-43d-7703028007719138944,Svartbäcksgatan 43D,2,63.8,3835,2575000,            +8 %          ,2384259,Såld30juli2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-2rum-gottsunda-uppsala-kommun-valthornsvagen-2-765866285244905850,Valthornsvägen 2,2,64.5,3999,1100000,            ±0 %          ,1100000,Såld29juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-9-8172552776307951492,Torgny Segerstedts allé 9,1,33.0,1923,1750000,            +4 %          ,1682692,Såld29juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-2rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-21-4255666456766596529,Torgny Segerstedts allé 21,2,47.0,2299,2700000,            +9 %          ,2477064,Såld29juli2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-kamomillgatan-29-3760726649654591195,Kamomillgatan 29,2,63.0,3775,1795000,            ±0 %          ,1795000,Såld29juli2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-2rum-kapellgardet-uppsala-kommun-rabyvagen-20-2720026293965780805,Råbyvägen 20,2,68.5,4400,2500000,            +4 %          ,2403846,Såld29juli2022
Uppsalakommun,Salabacke,"https://www.hemnet.se/salda/lagenhet-1,5rum-sala-backe-uppsala-kommun-lastmakargatan-5b-fast-pris-1530305624346672687",Lästmakargatan 5B - FAST PRIS!,1.5,40.0,2602,1695000,            ±0 %          ,1695000,Såld29juli2022
Uppsalakommun,Salabacke,"https://www.hemnet.se/salda/lagenhet-1,5rum-salabacke-uppsala-kommun-fyrislundsgatan-37c,-van-3-6771560640182858480","Fyrislundsgatan 37C, VÅN 3",1.5,35.0,2301,1595000,            -6 %          ,1504716,Såld28juli2022
Uppsalakommun,Höganäs,https://www.hemnet.se/salda/lagenhet-1rum-hoganas-uppsala-kommun-vaderkvarnsgatan-11b-481536268336996864,Väderkvarnsgatan 11B,1,18.0,1537,1295000,            -7 %          ,1210280,Såld28juli2022
Uppsalakommun,Vädergatorna,https://www.hemnet.se/salda/lagenhet-1rum-vadergatorna-uppsala-kommun-dimgatan-31-6999222756739632798,Dimgatan 31,1,35.5,2069,1580000,            +6 %          ,1490566,Såld28juli2022
Uppsalakommun,Ulleråker,https://www.hemnet.se/salda/lagenhet-1rum-ulleraker-uppsala-kommun-gustaf-kjellbergs-vag-3c-5986740500061350328,Gustaf Kjellbergs väg 3C,1,39.0,2617,2050000,            +3 %          ,1990291,Såld28juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-21-6980369826019827767,Torgny Segerstedts allé 21,1,27.0,1321,1795000,            ±0 %          ,1795000,Såld28juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-borjegatan-31c-6630154432874110331,Börjegatan 31C,3,75.1,3647,2860000,            +15 %          ,2486956,Såld28juli2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-vaderkvarnsgatan-52c-5789362328180556807",Väderkvarnsgatan 52C,1.5,48.0,2412,2275000,            +14 %          ,1995614,Såld28juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-prastgardsgatan-13e-5607144530379574674,Prästgårdsgatan 13E,2,56.0,3139,2490000,            +4 %          ,2394230,Såld28juli2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-eskilsgatan-4a-4672880377949117447",Eskilsgatan 4A,1.5,38.5,2497,1820000,            +7 %          ,1700934,Såld28juli2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-2rum-framre-luthagen-uppsala-kommun-fredsgatan-3-4281957740854622969,Fredsgatan 3,2,62.4,4028,2675000,            +7 %          ,2500000,Såld28juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-1rum-svartbacken-uppsala-kommun-egilsgatan-13a-3036507582743511168,Egilsgatan 13A,1,39.0,2290,1875000,            +4 %          ,1802884,Såld28juli2022
Uppsalakommun,Centrum,"https://www.hemnet.se/salda/lagenhet-1,5rum-centrum-uppsala-kommun-vretgrand-19-199892778910218953",Vretgränd 19,1.5,43.5,2272,2150000,            +8 %          ,1990740,Såld28juli2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-s-t-goransgatan-24c,-1tr-2608424023703886307","S:t Göransgatan 24C, 1tr",2,44.5,2648,1915000,            +1 %          ,1896039,Såld27juli2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-3rum-salabacke-uppsala-kommun-grona-gatan-27e-6740690884492991573,Gröna gatan 27E,3,75.0,4268,2520000,            +10 %          ,2290909,Såld27juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tegnergatan-32b-3388301703835926184,Tegnérgatan 32B,2,50.0,3133,2345000,            +2 %          ,2299019,Såld27juli2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-hamnesplanaden-4c-2891268148891836247,Hamnesplanaden 4C,2,41.8,2195,2000000,            +3 %          ,1941747,Såld27juli2022
Uppsalakommun,Kåbo,https://www.hemnet.se/salda/lagenhet-1rum-kabo-uppsala-kommun-villavagen-37-943214434305237348,Villavägen 37,1,31.5,2545,1450000,            +4 %          ,1394230,Såld27juli2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-2rum-rickomberga-uppsala-kommun-hildur-ottelinsgatan-1-c-7994869459147516335,Hildur Ottelinsgatan 1 C,2,55.2,3921,1820000,            +2 %          ,1784313,Såld27juli2022
Uppsalakommun,Valsätra,https://www.hemnet.se/salda/lagenhet-3rum-valsatra-ultuna-uppsala-kommun-gote-turessons-vag-7-a-4305739954976364993,Göte Turessons väg 7 A,3,72.0,4180,2550000,            ±0 %          ,2550000,Såld27juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tegnergatan-36a-3023320570498346768,Tegnérgatan 36A,2,50.0,3133,2195000,            ±0 %          ,2195000,Såld27juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-tegnergatan-33-a-5459314810853746123,Tegnérgatan 33 A,1,23.5,1857,1575000,            +13 %          ,1393805,Såld26juli2022
Uppsalakommun,Rickomberga,https://www.hemnet.se/salda/lagenhet-4rum-rickomberga-uppsala-kommun-gosta-wahlstroms-vag-9-accepterat-pris-4322229192575580323,Gösta Wahlströms väg 9 - Accepterat pris,4,112.0,4935,3800000,            -5 %          ,3619047,Såld26juli2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-2rum-granby-uppsala-kommun-solskensgatan-17-1661197656513471386,Solskensgatan 17,2,41.0,2775,1700000,            -5 %          ,1619047,Såld26juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-hallbygatan-32-a-8723851334413802803,Hällbygatan 32 A,3,76.0,3582,2695000,            ±0 %          ,2695000,Såld26juli2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-4rum-arsta-uppsala-kommun-kummingatan-31a-8598184638030611537,Kummingatan 31A,4,79.7,3738,2650000,            -2 %          ,2598039,Såld26juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-pelargatan-26-7861522031335542976,Pelargatan 26,1,34.0,2517,1795000,            ±0 %          ,1795000,Såld26juli2022
Uppsalakommun,SALABACKE,https://www.hemnet.se/salda/lagenhet-1rum-salabacke-uppsala-kommun-grona-gatan-27a-7840378393407650661,Gröna gatan 27A,1,40.5,2435,1570000,            -2 %          ,1539215,Såld26juli2022
Uppsalakommun,Norby,https://www.hemnet.se/salda/lagenhet-2rum-norby-uppsala-kommun-svampvagen-8b-6161226597989634789,Svampvägen 8B,2,60.0,3438,1750000,            -8 %          ,1620370,Såld26juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-3rum-falhagen-uppsala-kommun-stationsgatan-24-4398956066563198816,Stationsgatan 24,3,101.0,4666,4625000,            +8 %          ,4282407,Såld26juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-gimogatan-2b-2878809084963377481,Gimogatan 2B,2,45.0,2837,2100000,            -4 %          ,2019230,Såld26juli2022
Uppsalakommun,Fålhagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-falhagen-uppsala-kommun-vaksalagatan-47-508747777871304695",Vaksalagatan 47,1.5,42.2,2110,2125000,            +12 %          ,1897321,Såld26juli2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-4rum-kungsangen-industristaden-uppsala-kommun-skyttelgatan-14-148449494919427152,Skyttelgatan 14,4,91.5,4257,4500000,            +2 %          ,4411764,Såld26juli2022
Uppsalakommun,Kåbo,https://www.hemnet.se/salda/lagenhet-1rum-kabo-uppsala-kommun-artillerigatan-12c-135311237963009713,Artillerigatan 12C,1,19.0,945,1150000,            -4 %          ,1105769,Såld26juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-sturegatan-16a-1056650544754511504,Sturegatan 16A,2,58.0,3291,2585000,            +1 %          ,2559405,Såld25juli2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-2rum-ultuna-uppsala-kommun-backlosavagen-5-8988481561683095056,Bäcklösavägen 5,2,57.0,3497,2145000,            ±0 %          ,2145000,Såld25juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-ymergatan-17d-2316418492363138190,Ymergatan 17D,2,53.0,3449,2195000,            ±0 %          ,2195000,Såld25juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-rosendalsvagen-12c-555933343034686825,Rosendalsvägen 12c,1,32.0,1566,1850000,            -2 %          ,1813725,Såld25juli2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-1rum-framre-luthagen-uppsala-kommun-sturegatan-3-7671247574767599081,Sturegatan 3,1,24.0,1580,1700000,            -5 %          ,1619047,Såld25juli2022
Uppsalakommun,Tunabackar,"https://www.hemnet.se/salda/lagenhet-2,5rum-tunabackar-uppsala-kommun-fjardhundragatan-72-7309840131868907598",Fjärdhundragatan 72,2.5,60.5,3218,2000000,            ±0 %          ,2000000,Såld25juli2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-2rum-centrum-uppsala-kommun-baverns-grand-13-b-5101969230947806228,Bäverns Gränd 13 B,2,41.0,1613,2300000,,2000000,Såld25juli2022
Uppsalakommun,Löten,"https://www.hemnet.se/salda/lagenhet-3,5rum-loten-uppsala-kommun-heidenstamsgatan-23-4627317559753399985",Heidenstamsgatan 23,3.5,84.5,5113,2095000,            -5 %          ,1995238,Såld25juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tegnergatan-40b-4589367454567285705,Tegnérgatan 40B,2,49.0,3114,1850000,            -7 %          ,1728971,Såld25juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-svartbacksgatan-87b-fast-pris-4375342190108898157,Svartbäcksgatan 87B - FAST PRIS!,2,47.0,3005,2050000,            +3 %          ,1990291,Såld25juli2022
Uppsalakommun,Centrum,https://www.hemnet.se/salda/lagenhet-1rum-centrum-uppsala-kommun-kungsangsgatan-23-4236067364659706081,Kungsängsgatan 23,1,24.5,1173,1700000,            +7 %          ,1588785,Såld24juli2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-grasloksgatan-34-4669327379553271046,Gräslöksgatan 34,2,63.0,3775,1795000,            ±0 %          ,1795000,Såld24juli2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-2rum-salabacke-uppsala-kommun-verkmastargatan-11-7923926632093799791,Verkmästargatan 11,2,57.1,3029,1650000,            ±0 %          ,1650000,Såld23juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-2rum-falhagen-uppsala-kommun-hjalmar-brantingsgatan-12b-7560305629159021836,Hjalmar Brantingsgatan 12B,2,56.0,3005,2300000,            +2 %          ,2254901,Såld23juli2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-1rum-kapellgardet-uppsala-kommun-kapellgatan-6-3338954487545163047,Kapellgatan 6,1,28.0,2551,1310000,            +10 %          ,1190909,Såld23juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-rosendalsvagen-12-2798068364580692168,Rosendalsvägen 12,1,27.0,1321,1800000,            ±0 %          ,1800000,Såld23juli2022
Uppsalakommun,FrämreLuthagen,"https://www.hemnet.se/salda/lagenhet-2,5rum-framre-luthagen-uppsala-kommun-luthagsesplanaden-25-34525452633503707",Luthagsesplanaden 25,2.5,71.1,3731,3850000,            +4 %          ,3701923,Såld22juli2022
Uppsalakommun,Salabacke,https://www.hemnet.se/salda/lagenhet-1rum-sala-backe-uppsala-kommun-kastanjegatan-5-6415994929924846714,Kastanjegatan 5,1,21.5,1340,1150000,            ±0 %          ,1150000,Såld22juli2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-3rum-uppsala-uppsala-kommun-norrlandsgatan-36b-2726456796974876251,Norrlandsgatan 36B,3,80.0,3968,3295000,            -3 %          ,3199029,Såld22juli2022
Uppsalakommun,Vädergatorna,https://www.hemnet.se/salda/lagenhet-4rum-vadergatorna-uppsala-kommun-granby-bilgata-14-2510079777814640575,Gränby bilgata 14,4,103.2,4901,2550000,            -2 %          ,2500000,Såld22juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-ymergatan-6a-1379807988638794790,Ymergatan 6A,1,44.1,2063,2150000,            +16 %          ,1853448,Såld22juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-frodegatan-5f-8932481430293344197,Frodegatan 5F,1,43.5,2084,2210000,            +11 %          ,1990990,Såld22juli2022
Uppsalakommun,Gottsunda,https://www.hemnet.se/salda/lagenhet-3rum-gottsunda-uppsala-kommun-altfiolsvagen-20-8671680145583032568,Altfiolsvägen 20,3,101.0,5504,1795000,            ±0 %          ,1795000,Såld22juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-tuna-backar-uppsala-kommun-skoldungagatan-34-8020513893820669528,Sköldungagatan 34,2,58.0,3336,2100000,            +5 %          ,2000000,Såld22juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-2rum-luthagen-uppsala-kommun-tiundagatan-56b-7742095116703066873,Tiundagatan 56B,2,60.4,3447,2200000,            +10 %          ,1999999,Såld22juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-3rum-svartbacken-uppsala-kommun-svartbacksgatan-68b-7559600505199675669,Svartbäcksgatan 68B,3,77.0,4040,3000000,            +7 %          ,2803738,Såld22juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-torgny-segerstedts-alle-27-6485569017806692890,Torgny Segerstedts allé 27,1,39.0,1908,2090000,            +5 %          ,1990476,Såld22juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-1rum-svartbacken-uppsala-kommun-skoldungagatan-33-4846255887875677984,Sköldungagatan 33,1,31.8,1224,1865000,            +17 %          ,1594017,Såld22juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-5rum-rosendal-uppsala-kommun-rosendalsvagen-22-4505323457262816986,Rosendalsvägen 22,5,114.5,6408,4700000,            +7 %          ,4392523,Såld22juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-gamla-uppsalagatan-9b-1421925823410142421,Gamla uppsalagatan 9B,2,63.1,3861,2095000,            ±0 %          ,2095000,Såld22juli2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-viktor-rydbergsgatan-9-8082790306110007349,Viktor Rydbergsgatan 9,2,61.0,3837,1595000,            ±0 %          ,1595000,Såld21juli2022
Uppsalakommun,Årsta,https://www.hemnet.se/salda/lagenhet-2rum-arsta-uppsala-kommun-kummingatan-20b-8286373783035691016,Kummingatan 20B,2,62.1,3556,1650000,            -3 %          ,1601941,Såld21juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-idrottsgatan-14-6959028969182178987,Idrottsgatan 14,2,52.6,2262,2000000,            +1 %          ,1980198,Såld21juli2022
Uppsalakommun,Kapellgärdet,https://www.hemnet.se/salda/lagenhet-3rum-kapellgardet-uppsala-kommun-rabyvagen-28-1865160951181512642,Råbyvägen 28,3,78.0,5065,2900000,            +8 %          ,2685185,Såld21juli2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-wivalliusgatan-21-1723930550346808076,Wivalliusgatan 21,2,61.0,3175,1800000,            +13 %          ,1592920,Såld21juli2022
Uppsalakommun,Svartbäcken,"https://www.hemnet.se/salda/lagenhet-1,5rum-svartbacken-uppsala-kommun-skoldungagatan-30b-1518853128391357604",Sköldungagatan 30B,1.5,41.0,2492,1860000,            +4 %          ,1788461,Såld21juli2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-industristaden-uppsala-kommun-industrigatan-37-631884209942827510,Industrigatan 37,2,51.5,2556,2350000,            -6 %          ,2216981,Såld21juli2022
Uppsalakommun,Nyby,https://www.hemnet.se/salda/lagenhet-2rum-nyby-uppsala-kommun-hurtigs-gata-31-1477579825746654296,Hurtigs gata 31,2,63.0,3768,1890000,            -5 %          ,1800000,Såld20juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-tunabackar-uppsala-kommun-folkungagatan-6a-6104159776682218814,Folkungagatan 6A,2,63.0,3403,1960000,            +3 %          ,1902912,Såld20juli2022
Uppsalakommun,Rosendal,https://www.hemnet.se/salda/lagenhet-1rum-rosendal-uppsala-kommun-rosendalsvagen-12-3544859170217166250,Rosendalsvägen 12,1,27.0,1321,1850000,            -5 %          ,1761904,Såld20juli2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-1rum-kungsangen-industristaden-uppsala-kommun-industrigatan-17-8125003090148820303,Industrigatan 17,1,35.0,1820,1990000,            ±0 %          ,1990000,Såld20juli2022
Uppsalakommun,Studentstaden,https://www.hemnet.se/salda/lagenhet-1rum-studentstaden-uppsala-kommun-s-t-johannesgatan-36a-8076556329050672710,S:t Johannesgatan 36A,1,33.0,2430,1600000,            +7 %          ,1495327,Såld20juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-2rum-svartbacken-uppsala-kommun-svartbacksgatan-97a-4106038294182861433,Svartbäcksgatan 97A,2,63.0,4379,2500000,            +32 %          ,1893939,Såld20juli2022
Uppsalakommun,Ultuna,https://www.hemnet.se/salda/lagenhet-2rum-ultuna-uppsala-kommun-backlosavagen-1b-2134200508533763699,Bäcklösavägen 1B,2,56.0,3463,1890000,            ±0 %          ,1890000,Såld20juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-4rum-luthagen-uppsala-kommun-eriksgatan-21-1752959944357023576,Eriksgatan 21,4,101.0,5861,4400000,            +13 %          ,3893805,Såld20juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-viktoriagatan-6-c-5374974267000134156,Viktoriagatan 6 C,1,37.5,2528,2295000,            +7 %          ,2144859,Såld19juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-1rum-luthagen-uppsala-kommun-fyrisvallsgatan-10a-5304895324620113072,Fyrisvallsgatan 10A,1,25.0,1750,1725000,            ±0 %          ,1725000,Såld19juli2022
Uppsalakommun,Uppsala,https://www.hemnet.se/salda/lagenhet-3rum-uppsala-uppsala-kommun-kungsangsesplanaden-12b-fast-pris-2523610708744710983,Kungsängsesplanaden 12B - FAST PRIS!,3,69.0,3958,3135000,            -2 %          ,3073529,Såld19juli2022
Uppsalakommun,Årsta,"https://www.hemnet.se/salda/lagenhet-1,5rum-arsta-uppsala-kommun-grasloksgatan-20-1307360352945955302",Gräslöksgatan 20,1.5,43.0,2648,1600000,            +15 %          ,1391304,Såld19juli2022
Uppsalakommun,Kungsgärdet,https://www.hemnet.se/salda/lagenhet-1rum-kungsgardet-uppsala-kommun-s-t-johannesgatan-36c-8641346677106475542,S:t Johannesgatan 36C,1,33.0,2430,1575000,            +2 %          ,1544117,Såld19juli2022
Uppsalakommun,Svartbäcken,https://www.hemnet.se/salda/lagenhet-1rum-svartbacken-uppsala-kommun-svartbacksgatan-83b-7854836016258589872,Svartbäcksgatan 83B,1,36.5,2485,1850000,            +6 %          ,1745283,Såld19juli2022
Uppsalakommun,Gränby,https://www.hemnet.se/salda/lagenhet-3rum-granby-uppsala-kommun-regngatan-4-4692125701010288883,Regngatan 4,3,89.8,4275,2250000,            +3 %          ,2184466,Såld19juli2022
Uppsalakommun,FrämreLuthagen,"https://www.hemnet.se/salda/lagenhet-1,5rum-framre-luthagen-uppsala-kommun-luthagsesplanaden-25-1629515550972182598",Luthagsesplanaden 25,1.5,33.0,1617,2100000,            +11 %          ,1891891,Såld19juli2022
Uppsalakommun,Luthagen,https://www.hemnet.se/salda/lagenhet-3rum-luthagen-uppsala-kommun-rorgatan-14-741479997290462320,Rörgatan 14,3,84.0,4298,2995000,            ±0 %          ,2995000,Såld19juli2022
Uppsalakommun,Kungsängen,https://www.hemnet.se/salda/lagenhet-2rum-kungsangen-uppsala-kommun-siktargatan-14-565219765413957477,Siktargatan 14,2,66.0,4257,2600000,            +4 %          ,2500000,Såld19juli2022
Uppsalakommun,Fålhagen,https://www.hemnet.se/salda/lagenhet-1rum-falhagen-uppsala-kommun-norrtaljegatan-20b-8069569002527521875,Norrtäljegatan 20B,1,42.0,2280,1995000,            ±0 %          ,1995000,Såld18juli2022
Uppsalakommun,FrämreLuthagen,https://www.hemnet.se/salda/lagenhet-2rum-framre-luthagen-uppsala-kommun-borjegatan-8-a-6706581624458590659,Börjegatan 8 A,2,41.0,1923,2495000,            ±0 %          ,2495000,Såld18juli2022
